branch_id,latitude,longitude,districtName,branchName,GTV2024,AOV2024,Bill2024,total_revenue,total_qty,transaction_count,performance_score,Category,dist_to_sudirman_cbd,dist_to_blok_m,dist_to_pondok_indah,dist_to_kemang,dist_to_senayan,dist_to_nearest_landmark,competitors_0.5km,same_category_competitors_0.5km,competitor_revenue_0.5km,competition_intensity_0.5km,competitors_1.0km,same_category_competitors_1.0km,competitor_revenue_1.0km,competition_intensity_1.0km,competitors_2.0km,same_category_competitors_2.0km,competitor_revenue_2.0km,competition_intensity_2.0km
1458,-6.23218386,106.81984692,Mampang Prapatan,Bumbu Manado Gatot Subroto,120286000.0,23158.64458991,5194.0,264548000.0,33290.0,3230,0.029326088768572192,Others,3.127329328667385,2.7683796386587933,7.001167556976736,5.974700818120618,2.4769046584394454,2.4769046584394454,2,0,6102949062.0,2034316354.0,11,2,25795676221.26,2149639685.105,51,8,98438084600.6,1893040088.473077
1543,-6.24260604,106.8479443,Tebet,BREAD MAMA,165329450.0,62083.90912505,2663.0,1182418857.6,28572.0,7044,0.04863391549635683,Comfort Food,6.437998741389362,5.5850980395141665,9.42053875610232,7.419729938125614,5.786725409925858,5.5850980395141665,3,0,495988350.0,123997087.5,6,1,991976700.0,141710957.14285713,10,1,1824387600.0,165853418.1818182
1545,-6.2262751,106.8075126,Kebayoran Baru,Bottega Ristorante - SCBD,631796986.63,405517.96317715,1558.0,24701579239.3559,238126.0,71645,0.4170784184729222,Fresh Seafood,1.6576017579376274,2.194977818112466,6.306262549602592,5.9835718519055385,1.0283527625078208,1.0283527625078208,10,0,6317969866.3,574360896.9363637,12,0,7581563839.56,583197218.4276923,40,0,70734241821.59998,1725225410.2829263
1566,-6.2888768,106.8214086,Pasar Minggu,BRUNO Cafe in the Park,30594000.0,63870.56367432,479.0,1113713849.4894,29796.0,8082,0.030452815249655582,Pizza and Western Snacks,7.7920536646261525,5.683789005615835,6.681230498527335,3.601601363243984,7.369039903683595,3.601601363243984,1,0,30594000.0,15297000.0,2,0,61188000.0,20396000.0,10,0,520832000.0,47348363.63636363
1577,-6.29782,106.776644,Cilandak,TRIBE,84317000.0,39035.64814815,2160.0,2509691187.7618,53452.0,25620,0.06502160278659212,Fried and Crispy,8.291580560947445,6.444999665748814,3.8000680873944868,2.718917875843257,8.249976177624148,2.718917875843257,1,0,84317000.0,42158500.0,3,0,252951000.0,63237750.0,7,0,590219000.0,73777375.0
1683,-6.2230251,106.8428474,Tebet,BSG Mall Kota Kasablanka,165329450.0,62083.90912505,2663.0,22842000.0,264.0,132,0.03263837084844091,Cake and Desserts,5.55988000536356,5.502811976453209,9.712280755420249,8.35207549723071,4.952838910132323,4.952838910132323,15,0,5366086831.0,335380426.9375,15,0,5366086831.0,335380426.9375,30,0,34754269383.26,1121105463.976129
1901,-6.27218145,106.81772012,Cilandak,Cha Bao,84317000.0,39035.64814815,2160.0,315154000.0,35329.0,7966,0.028489327147950227,Thai Main Dishes,5.9524606163216855,3.8920512128714817,5.790266483388563,3.0392058687968007,5.502330888204861,3.0392058687968007,1,0,30594000.0,15297000.0,2,0,150880000.0,50293333.333333336,25,0,2800663986.63,107717845.63961539
2031,-6.23782503,106.808875,Kebayoran Baru,Chief Coffee - Jakarta,631796986.63,405517.96317715,1558.0,2167367411.5457,45612.0,24619,0.22574287114688057,Coffee and Hot Beverages,2.3195437382667574,1.4034206967634637,5.640703546894496,4.8451164253190315,1.7271871180871379,1.4034206967634637,2,0,1263593973.26,421197991.08666664,9,1,5686172879.67,568617287.967,42,6,29328784580.680016,682064757.6902329
2032,-6.2589251,106.81554275,Mampang Prapatan,Chief Coffee Kemang,120286000.0,23158.64458991,5194.0,517074972.9902,10676.0,6272,0.03491331570805846,Coffee and Hot Beverages,4.567645342064706,2.635014167337675,5.541163602079986,3.4368924446454945,4.074633972674591,2.635014167337675,9,0,1082574000.0,108257400.0,12,0,1443432000.0,111033230.76923077,21,1,4374450946.52,198838679.38727275
2033,-6.2552267,106.7725444,Kebayoran Baru,Chief Coffee Radio Dalam,631796986.63,405517.96317715,1558.0,3798968138.1785,74179.0,29631,0.24179668056987594,Others,4.054125235735668,3.053930873262402,1.3273850940383265,3.2077709847301956,4.2694965528621704,1.3273850940383265,0,0,0.0,0.0,0,0,0.0,0.0,2,0,1263593973.26,421197991.08666664
2139,-6.2079211,106.81347715,Kebayoran Baru,Beau Daily - Kem Chicks PP,631796986.63,405517.96317715,1558.0,1132250000.0,27937.0,17220,0.20978182335521164,Others,2.9515279769039617,4.304160365276076,8.239048129601048,8.117928857400047,2.6517449965788087,2.6517449965788087,0,0,0.0,0.0,1,1,3051474531.0,1525737265.5,23,3,53246171402.409996,2218590475.1004167
2140,-6.21750361,106.8136397,Setia Budi,Beau Daily - Kemchick WTC,3051474531.0,87880.49796965,34723.0,313402000.0,7676.0,3490,0.42695632974178416,Other Beverages,2.4527057493062197,3.376045552887839,7.467962227713746,7.123900520455943,1.9702708610185475,1.9702708610185475,0,0,0.0,0.0,11,0,16628477030.409996,1385706419.200833,44,0,97458205211.82,2165737893.596
2151,-6.2639862,106.8135392,Mampang Prapatan,Beau Daily - Ranch Market Kemang,120286000.0,23158.64458991,5194.0,394787999.916,9828.0,4856,0.03228585080886227,Others,4.935015221770458,2.8881671462285863,5.277567922166263,2.938109629571644,4.487748577036159,2.8881671462285863,8,2,962288000.0,106920888.8888889,14,4,2159545986.63,143969732.442,21,6,3243521973.26,147432816.96636364
2348,-6.2215622,106.8330533,Kebayoran Baru,RAMERAME RAMEN PLAZA FESTIVAL,631796986.63,405517.96317715,1558.0,651891852.5,19719.0,8442,0.19505841775515242,Japanese Fried Chicken,4.485714878672902,4.618205642553832,8.864016784663882,7.774074016782146,3.891900862749402,3.891900862749402,4,0,9786220579.630001,1957244115.926,12,0,28425726665.63,2186594358.8946157,49,0,97948021197.63,1958960423.9526
2349,-6.2215622,106.8330533,Kebayoran Baru,RAMERAME R,631796986.63,405517.96317715,1558.0,384903750.0,11802.0,5257,0.1891939502827479,Asian Noodles,4.485714878672902,4.618205642553832,8.864016784663882,7.774074016782146,3.891900862749402,3.891900862749402,4,0,9786220579.630001,1957244115.926,12,0,28425726665.63,2186594358.8946157,49,0,97948021197.63,1958960423.9526
2451,-6.223605,106.8422432,Tebet,Denny's Kota Kasablanka,165329450.0,62083.90912505,2663.0,2978828958.3806,43650.0,15190,0.06990670210384124,Teppanyaki and Steaks,5.491424168633825,5.415639625044554,9.62286367868163,8.259525995452998,4.88166860454784,4.88166860454784,15,1,5366086831.0,335380426.9375,15,1,5366086831.0,335380426.9375,31,1,34919598833.26,1091237463.539375
2683,-6.23577082,106.86017441,Tebet,DON'S CAFE,165329450.0,62083.90912505,2663.0,108207185.0,4278.0,2380,0.03619682802160571,Fried and Crispy,7.5766622679100974,6.988968540020252,10.93225566414641,8.968821167884244,6.933800559733926,6.933800559733926,0,0,0.0,0.0,1,0,165329450.0,82664725.0,9,0,1487965050.0,148796505.0
2737,-6.28061761,106.79594195,Cilandak,Douton Bori,84317000.0,39035.64814815,2160.0,1533316568.0,27223.0,16023,0.04638244698251731,Others,6.209076949538816,4.11955804138833,3.740055215170769,0.6497308456688189,5.999820003148338,0.6497308456688189,3,0,252951000.0,63237750.0,6,1,505902000.0,72271714.28571428,20,2,2233819986.63,106372380.31571428
2797,-6.23578549,106.80731102,Kebayoran Baru,Exquise Patisserie Gunawarman,631796986.63,405517.96317715,1558.0,9319435261.5826,112462.0,41503,0.2891515654354985,Bakery Items,2.0439163115719006,1.3754905213895499,5.622828079226976,4.985548762398844,1.4444781330600098,1.3754905213895499,1,0,631796986.63,315898493.315,9,1,5686172879.67,568617287.967,41,1,31628176125.05001,753051812.5011908
2826,-6.22918971,106.80648778,Kebayoran Baru,Paris Baguette ASHTA,631796986.63,405517.96317715,1558.0,23658138050.484,665882.0,146104,0.5131341059565954,Coffee and Hot Beverages,1.6163087118409436,1.8607016437168238,6.005463825967551,5.6419909629394365,0.9650384603519101,0.9650384603519101,4,0,2527187946.52,505437589.304,14,2,8845157812.82,589677187.5213333,47,5,67386277108.26995,1403880773.0889573
2831,-6.22316988,106.84272204,Tebet,Paris Baguette Kokas,165329450.0,62083.90912505,2663.0,6246588300.096,182398.0,39542,0.12165503702885636,Coffee and Hot Beverages,5.545542660972405,5.483606408393345,9.692425850497088,8.330913172463331,4.937816591457259,4.937816591457259,15,1,5366086831.0,335380426.9375,15,1,5366086831.0,335380426.9375,30,2,34754269383.26,1121105463.976129
2957,-6.27715261,106.82714226,Pasar Minggu,EH! MENDADAK,30594000.0,63870.56367432,479.0,140041662.4,3686.0,1920,0.016531401076429596,Others,6.95700644832095,4.970661140881407,6.908827439033375,4.019519056385219,6.459867084210717,4.019519056385219,0,0,0.0,0.0,2,1,61188000.0,20396000.0,9,3,418761000.0,41876100.0
3075,-6.23849695,106.79038965,Kebayoran Baru,Eatlah Mielan,631796986.63,405517.96317715,1558.0,5640302150.0,239848.0,43449,0.27108753689056925,Alcoholic Beverages,1.5601009812473647,0.9537613436268506,4.010493404395434,4.340076345011857,1.5929187860227791,0.9537613436268506,0,0,0.0,0.0,4,1,2527187946.52,505437589.304,23,4,14531330692.489992,605472112.187083
3085,-6.29141849,106.79920719,Cilandak,Eatlah Citos,84317000.0,39035.64814815,2160.0,8184006425.0,396200.0,63651,0.14905494268700972,Alcoholic Beverages,7.4284289776962895,5.313910228993579,4.6930496531806325,1.7745119480769633,7.189786632696861,1.7745119480769633,2,0,168634000.0,56211333.333333336,4,0,337268000.0,67453600.0,19,4,1548300000.0,77415000.0
3092,-6.22122505,106.83267098,Setia Budi,Eatlah Plaza Festival,3051474531.0,87880.49796965,34723.0,976335150.0,51630.0,11266,0.4413366179634618,Alcoholic Beverages,4.446468844036207,4.601952396709563,8.84899077725807,7.778640239509344,3.8553697949554264,3.8553697949554264,4,0,7366543035.26,1473308607.052,11,1,25840719671.260002,2153393305.9383335,49,6,95528343653.26001,1910566873.0652
3094,-6.25535887,106.84374928,Pancoran,Eatlah Pasar Minggu,381466000.0,514105.1212938,742.0,1260339500.0,58256.0,13702,0.21145428238791278,Alcoholic Beverages,6.602590225553221,5.288211452013377,8.687335036279642,6.358307859758951,5.969287443799554,5.288211452013377,0,0,0.0,0.0,0,0,0.0,0.0,7,0,842791800.0,105348975.0
3101,-6.22127563,106.81945915,Setia Budi,Eatlah Tokopedia Tower ,3051474531.0,87880.49796965,34723.0,623052450.0,26772.0,6338,0.43259980222114286,Alcoholic Beverages,2.9911946741668802,3.449728416848212,7.666089790537448,7.0023812904155545,2.417995033157175,2.417995033157175,5,0,15257372655.0,2542895442.5,23,5,70183914213.0,2924329758.875,50,6,105576831233.71002,2070133945.75902
3107,-6.21488633,106.82069263,Setia Budi,Eatlah WTC,3051474531.0,87880.49796965,34723.0,841495350.0,46412.0,8658,0.4370065824658885,Alcoholic Beverages,3.284889154223543,4.066914066567419,8.232257023936922,7.696790555814115,2.7944494909377022,2.7944494909377022,3,1,9154423593.0,2288605898.25,11,2,33566219841.0,2797184986.75,43,6,101665763313.93002,2310585529.862046
3113,-6.2292724,106.8171264,Setia Budi,IKKUDO ICHI - PIM,3051474531.0,87880.49796965,34723.0,4342342755.96,96478.0,11762,0.46097960757392936,Craft Beverages,2.760205256759399,2.677033458377076,6.925641171755869,6.099315609081996,2.1159548421300123,2.1159548421300123,2,0,3171760531.0,1057253510.3333334,23,1,44964116796.03999,1873504866.5016663,51,1,96018407056.23001,1846507828.0044234
3118,-6.22403,106.840023,Tebet,IKKUDO ICHI - KOKAS,165329450.0,62083.90912505,2663.0,11824162867.44,264154.0,11804,0.1151055590748792,Craft Beverages,5.245021439073827,5.172210906712319,9.384891686307887,8.057509204387692,4.633577393117634,4.633577393117634,15,0,5366086831.0,335380426.9375,19,0,12732629866.26,636631493.313,39,0,65103685243.259995,1627592131.0814998
3123,-6.2254068,106.80986239,Kebayoran Baru,IKKUDO ICHI - PACIFIC PLACE,631796986.63,405517.96317715,1558.0,11967664836.435,255395.0,47131,0.31177632933695826,Craft Beverages,1.9091259998895422,2.415733697696228,6.562733870935163,6.15901858643495,1.293070142743021,1.293070142743021,7,0,4422578906.41,552822363.30125,13,1,13052715914.929996,932336851.0664283,47,1,89163375007.6,1857570312.6583335
3164,-6.22403994,106.82327021,Setia Budi,Tokio Street,3051474531.0,87880.49796965,34723.0,49586000.0,1738.0,554,0.4214506148690702,Others,3.3911960304689646,3.56759589381909,7.814951879034948,6.939729630984974,2.784477124946014,2.784477124946014,16,3,48823592496.0,2871976029.1764708,22,4,64201251151.0,2791358745.695652,48,8,101427092179.45001,2069940656.7234697
3166,-6.22382766,106.82337371,Setia Budi,Soto Ludi,3051474531.0,87880.49796965,34723.0,533653900.0,14920.0,2850,0.4273210607736932,Alcoholic Beverages,3.403133787451501,3.5908652813204647,7.837945167241294,6.965745408389616,2.798180748968882,2.798180748968882,16,2,48823592496.0,2871976029.1764708,21,3,64080965151.0,2912771143.2272725,48,6,101427092179.45001,2069940656.7234697
3387,-6.32686922,106.81156303,Jagakarsa,FameOGs,36182000.0,20675.42857143,1750.0,77048000.0,10448.0,3316,0.009223067062228078,Others,11.505441722034439,9.36148221940419,8.490596164198296,5.897875569517241,11.207041566723177,5.897875569517241,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0
3451,-6.25055805,106.79778735,Kebayoran Baru,FKD - Perfecto Barito,631796986.63,405517.96317715,1558.0,14189000.0,203.0,154,0.18011934793724543,Packaging and Accessories,2.9301347884085875,0.7925460620004773,3.8859937211491964,3.1032329374962857,2.670735697432576,0.7925460620004773,5,0,3158984933.15,526497488.85833335,15,1,9476954799.449999,592309674.9656249,34,1,17317071652.37999,494773475.7822854
3474,-6.24451234,106.7995649,Kebayoran Baru,Filosofi Kopi - Melawai,631796986.63,405517.96317715,1558.0,6780598535.4555,622356.0,43183,0.277147771498967,Packaging and Accessories,2.335122502581653,0.2614386688025175,4.375047845397726,3.799797617053343,2.007239210000188,0.2614386688025175,9,0,5686172879.67,568617287.967,16,1,10108751786.079998,594632458.0047058,33,1,19314767598.899994,568081399.9676468
3556,-6.29254061,106.78299336,Cilandak,Foresthree Coffee & Kitchen Metropolitan Tower,84317000.0,39035.64814815,2160.0,872753537.6238,35749.0,12894,0.03837725658335922,Tea and Traditional Drinks,7.592090880535871,5.666116752266331,3.5691212828523864,1.851888983184093,7.504690234052803,1.851888983184093,0,0,0.0,0.0,4,0,337268000.0,67453600.0,15,0,1264755000.0,79047187.5
3567,-6.27515613,106.8162433,Pasar Minggu,Foresthree Coffee Kemang Cilandak Timur,30594000.0,63870.56367432,479.0,70879949.4,2784.0,844,0.014668702097185677,Tea and Traditional Drinks,6.174414522210476,4.079850198163729,5.682839770088718,2.827436948381031,5.747643176235555,2.827436948381031,1,0,84317000.0,42158500.0,3,0,288920000.0,72230000.0,26,0,2902734986.63,107508703.20851852
3589,-6.2967584,106.788549,Cilandak,Kedai Aceh Setim,84317000.0,39035.64814815,2160.0,563795386.0,19635.0,6097,0.027331502082472144,Alcoholic Beverages,7.996006696700731,5.983216679390641,4.299525746224318,2.1181721741211743,7.852772195775626,2.1181721741211743,2,1,168634000.0,56211333.333333336,6,1,505902000.0,72271714.28571428,15,3,1264755000.0,79047187.5
3726,-6.25804778,106.81086901,Mampang Prapatan,Gara Gara Canteen Bar,120286000.0,23158.64458991,5194.0,1437560578.64,7118.0,2558,0.035014831084726764,Others,4.216677077776863,2.1953462358063174,5.042748032391298,3.1085947206575097,3.768159407753416,2.1953462358063174,8,2,962288000.0,106920888.8888889,13,4,2039259986.63,145661427.61642858,35,8,12124648786.079998,336795799.6133333
3803,-6.2107368,106.823168,Setia Budi,"Glembung, Setiabudi",3051474531.0,87880.49796965,34723.0,7826000.0,556.0,142,0.42065131238878256,Coffee and Hot Beverages,3.709502059283742,4.596364686268143,8.74564680879235,8.229006261908898,3.259891455492902,3.259891455492902,3,0,9154423593.0,2288605898.25,6,0,18308847186.0,2615549598.0,32,4,90388152358.89,2739034919.9663634
3810,-6.2440473,106.7972066,Kebayoran Baru,GOLLAMEN BLOK M,631796986.63,405517.96317715,1558.0,821946905.507,24780.0,13720,0.20324208566824853,Soft Drinks,2.2127413232964144,0.07798878116607794,4.1833521692190025,3.792391480570275,1.95352687086419,0.07798878116607794,9,0,5686172879.67,568617287.967,17,0,10740548772.709997,596697154.0394443,28,0,17690315625.639988,610010883.6427583
3874,-6.27911982,106.7981233,Cilandak,AGPG CIPETE BDN,84317000.0,39035.64814815,2160.0,437416000.0,43071.0,12040,0.03475545429583596,Alcoholic Beverages,6.063157039803925,3.951035833664517,3.887883615368622,0.8221375680894325,5.8288887145624795,0.8221375680894325,4,0,337268000.0,67453600.0,5,0,421585000.0,70264166.66666667,19,2,2696982973.26,134849148.66300002
3876,-6.245788,106.801314,Kebayoran Baru,AGPG MELAWAI,631796986.63,405517.96317715,1558.0,1687375900.0,212898.0,32389,0.2336757490506593,Alcoholic Beverages,2.5356370448491585,0.49974727471372676,4.471779557106696,3.719348952822691,2.1699571525110484,0.49974727471372676,12,1,7581563839.56,583197218.4276923,16,1,10108751786.079998,594632458.0047058,32,4,18682970612.269993,566150624.6142422
